t_req	t_hold	t_exp	source	dest	lp_size	slot_indx
22.502671	26.253313	48.755984	2	1	1	138
22.617281	8.416558	31.033840	10	8	4	85
22.676936	6.114050	28.790986	3	2	4	235
22.732811	14.004987	36.737798	1	9	3	194
22.739075	13.542615	36.281691	3	1	7	133
22.895824	0.497987	23.393810	6	10	6	106
23.012244	12.333927	35.346171	1	8	2	235
23.021052	18.278635	41.299688	4	8	10	300
23.075490	1.814474	24.889964	7	2	4	140
23.473633	15.186741	38.660375	10	0	10	160
23.519277	3.376242	26.895518	1	5	6	109
23.545365	3.659604	27.204970	1	11	3	83
23.657411	10.944055	34.601466	8	1	8	172
24.364750	1.180993	25.545743	0	3	1	85
24.410941	10.932441	35.343382	7	4	8	29
24.596800	21.879786	46.476586	7	6	5	190
24.835781	11.917520	36.753302	7	3	8	43
24.881004	5.804042	30.685045	7	9	4	297
25.098128	5.766350	30.864478	8	6	5	68
25.174549	14.485788	39.660337	10	6	5	350
25.341300	8.338862	33.680162	10	3	1	81
25.508606	0.887265	26.395871	11	6	6	343
25.636503	8.738806	34.375309	2	5	1	146
25.652275	16.865550	42.517825	8	7	6	263
25.952882	4.110804	30.063687	2	3	6	57
26.017351	26.252255	52.269606	1	10	3	25
26.051756	13.891665	39.943421	5	0	1	67
26.058694	8.534658	34.593352	4	9	4	67
26.207657	13.928920	40.136578	1	5	9	280
26.396299	0.824570	27.220869	0	11	3	321
26.399087	19.617586	46.016673	5	6	4	357
26.518692	17.231897	43.750590	6	2	5	178
26.561496	24.065206	50.626703	11	1	1	50
26.734184	1.376900	28.111083	9	7	4	344
26.766118	0.853184	27.619301	2	7	9	322
26.961820	1.489822	28.451642	0	8	6	241
27.043313	5.097907	32.141220	1	3	3	107
27.503370	5.521805	33.025175	6	7	5	41
27.528028	8.260351	35.788378	6	9	9	49
27.597550	1.303861	28.901411	1	5	3	291
27.617624	2.248945	29.866568	2	5	10	267
28.048656	16.694233	44.742889	8	3	6	317
28.398378	6.310884	34.709262	3	2	2	9
28.448099	16.499381	44.947480	10	6	2	172
28.627893	0.074541	28.702434	5	1	6	33
28.911140	8.020534	36.931674	11	8	6	6
29.046162	26.872502	55.918665	9	10	1	377
29.171876	8.726937	37.898812	4	7	8	218
29.218022	2.307924	31.525946	10	5	9	128
29.234309	12.649889	41.884198	9	11	8	95
29.613497	4.764014	34.377511	3	10	7	93
29.997959	11.037774	41.035733	6	8	6	258
30.165071	0.297581	30.462652	4	2	8	112
30.234078	10.103277	40.337355	1	8	1	177
30.305673	0.327277	30.632950	8	2	1	315
30.521417	13.656319	44.177737	8	4	2	331
30.900433	6.403897	37.304330	1	0	1	65
31.263956	1.298289	32.562245	3	4	1	366
31.516216	7.822755	39.338971	7	9	8	217
31.687434	0.691084	32.378518	11	2	1	195
31.702083	10.594826	42.296909	4	3	3	263
31.731465	55.432791	87.164256	2	0	10	326
32.112837	14.670591	46.783428	6	10	8	17
32.268253	8.527858	40.796111	8	1	9	102
32.269793	1.082929	33.352721	10	8	5	100
32.287626	12.034199	44.321824	4	1	5	9
32.469153	10.822505	43.291657	9	11	7	304
32.469998	0.503434	32.973432	8	2	7	350
32.499218	15.716572	48.215789	9	7	2	10
32.631834	7.312990	39.944824	1	8	9	146
32.828053	5.548954	38.377007	4	6	2	166
33.003960	15.520523	48.524483	2	10	2	313
33.046285	5.302960	38.349245	10	5	6	73
33.253855	6.559020	39.812875	6	0	7	392
33.298992	2.004393	35.303385	9	5	10	51
33.364598	3.876039	37.240637	4	0	3	140
33.593324	18.677748	52.271072	6	4	10	34
33.768120	2.069058	35.837177	9	0	1	37
34.083446	5.400675	39.484120	8	7	8	117
34.262081	45.130020	79.392101	5	0	10	326
34.402089	2.699729	37.101817	3	1	5	23
34.418481	24.868966	59.287448	10	3	4	291
34.494884	25.058950	59.553834	5	8	2	118
34.546244	0.957362	35.503607	5	7	10	386
34.592861	6.229734	40.822595	5	4	4	111
35.194912	6.975897	42.170809	11	5	2	99
35.278144	3.763952	39.042096	7	3	5	0
35.649153	0.484967	36.134120	3	4	6	386
35.815375	2.766573	38.581948	7	10	3	312
36.079346	1.004057	37.083404	0	3	9	192
36.195752	2.721367	38.917119	1	9	5	76
36.339111	16.491724	52.830835	8	9	6	382
36.452160	22.535882	58.988042	5	1	3	277
36.488363	0.441848	36.930211	8	10	6	367
36.701990	3.594600	40.296590	2	10	9	83
36.756919	39.415650	76.172570	2	0	8	302
36.761022	7.754529	44.515551	4	10	3	97
36.933850	9.843270	46.777120	5	3	2	387
36.966339	0.055608	37.021947	10	0	8	83
37.436520	6.634126	44.070645	11	0	9	367
37.949447	44.506083	82.455529	7	11	9	56
38.360032	4.703005	43.063037	1	9	5	249
38.437080	1.020750	39.457829	11	8	1	135
38.439676	6.197271	44.636947	9	4	6	343
38.878930	32.969581	71.848510	2	10	1	144
38.972086	4.182930	43.155016	10	8	7	217
39.538893	16.040660	55.579553	8	5	4	324
40.091182	16.036861	56.128044	2	11	8	115
40.410747	2.335074	42.745821	0	1	5	206
40.468876	5.858504	46.327380	9	8	9	129
40.549925	12.573781	53.123705	2	0	5	341
40.867379	5.285141	46.152520	11	3	3	156
40.930904	2.119650	43.050553	6	3	5	116
40.961857	34.263400	75.225257	3	9	3	29
41.097480	10.519683	51.617163	5	10	7	128
41.556028	20.058926	61.614955	3	6	6	94
41.754499	0.255664	42.010163	11	3	4	117
41.895185	3.104811	44.999996	1	11	9	318
41.912223	6.972980	48.885203	1	3	7	11
42.071311	0.698310	42.769622	8	10	2	369
42.839740	49.666080	92.505820	8	6	9	239
42.864893	2.697929	45.562822	7	6	5	115
42.986642	4.688718	47.675360	7	1	6	337
43.336410	2.408136	45.744547	9	2	4	24
43.561416	1.114299	44.675715	7	11	6	233
43.760428	2.645905	46.406333	9	3	5	239
43.962476	3.575469	47.537946	3	2	7	312
44.036725	10.063311	54.100036	8	5	5	165
44.094652	3.302205	47.396857	5	6	3	384
44.370881	4.498509	48.869390	8	4	8	44
44.647769	0.059606	44.707375	6	10	4	292
44.984094	4.552634	49.536728	0	7	5	125
45.391530	7.633250	53.024780	4	9	10	370
45.510879	1.767561	47.278440	1	11	10	36
45.626910	9.098940	54.725850	11	9	8	34
45.893735	3.469403	49.363138	4	5	10	49
46.068688	9.998096	56.066784	5	7	8	71
46.270446	0.265458	46.535905	0	6	4	218
46.535216	21.856332	68.391548	1	5	1	239
46.903104	0.162499	47.065603	10	4	8	129
46.971851	1.357716	48.329567	11	9	8	42
47.050340	15.013123	62.063463	3	5	2	109
47.066789	0.469818	47.536607	0	4	10	274
47.210692	12.413241	59.623932	8	10	4	27
47.216792	35.420518	82.637310	6	11	6	384
47.321227	20.532510	67.853737	9	8	6	14
47.451609	12.384319	59.835929	0	8	3	98
47.507881	31.822967	79.330848	3	9	6	135
47.656820	5.617915	53.274735	7	9	6	387
47.661982	20.626152	68.288135	9	4	3	392
47.668326	4.399908	52.068235	10	3	9	113
47.956552	26.558893	74.515445	4	7	8	37
48.030982	1.610819	49.641802	3	5	8	71
48.053631	28.138944	76.192575	5	9	8	250
48.176739	17.880635	66.057374	9	11	6	364
48.421681	18.711588	67.133269	6	3	6	344
48.462200	1.323013	49.785214	9	11	7	331
48.624737	9.075463	57.700200	5	6	8	294
48.639606	0.165283	48.804889	5	10	9	390
48.648450	12.772045	61.420495	11	7	4	356
48.774768	0.077676	48.852444	8	10	5	316
48.904420	0.886370	49.790790	6	8	7	293
49.073509	2.555356	51.628865	4	0	5	23
49.289336	20.804383	70.093719	9	7	1	265
49.909929	4.518908	54.428837	4	11	10	205
50.030977	7.764417	57.795394	7	2	3	190
50.095981	8.395686	58.491667	6	3	1	54
50.360256	2.554903	52.915159	2	5	2	316
50.412898	8.489751	58.902649	4	8	6	332
50.509229	10.816130	61.325359	11	10	2	375
50.522846	3.541715	54.064561	3	4	4	115
50.527126	5.423625	55.950751	3	5	8	342
51.075023	6.034691	57.109713	3	8	5	188
51.376317	26.934177	78.310494	9	3	4	43
51.574758	8.855039	60.429797	0	10	7	201
51.662401	29.613767	81.276168	8	0	1	141
51.694119	8.120090	59.814209	8	10	1	276
51.722472	6.942707	58.665179	5	8	7	92
51.770473	0.035385	51.805858	6	5	4	101
51.903272	6.556376	58.459648	10	1	9	11
52.112246	26.235482	78.347728	3	1	3	53
52.292145	2.211027	54.503172	7	8	8	203
52.346880	0.534969	52.881849	5	3	1	214
52.863231	5.221881	58.085112	9	4	6	167
53.086400	4.658467	57.744867	4	0	7	244
53.221105	19.459816	72.680921	10	7	5	213
53.378777	0.269716	53.648493	4	8	10	355
53.469450	25.275958	78.745408	10	8	3	383
53.516894	11.422601	64.939495	10	2	3	172
53.590229	23.457640	77.047869	11	0	3	111
53.826593	9.352928	63.179521	4	10	10	256
53.829009	16.710650	70.539659	6	3	4	21
53.849573	4.087864	57.937437	8	10	8	70
53.857422	4.301158	58.158580	5	1	7	178
53.864352	4.940902	58.805254	7	11	9	319
54.186719	14.056692	68.243411	1	0	8	269
54.389426	4.609110	58.998536	0	7	4	51
54.496557	2.773619	57.270176	10	2	4	313
54.513716	27.752861	82.266577	11	1	5	347
54.626469	23.860872	78.487341	5	9	9	354
54.733378	4.289343	59.022721	1	3	5	304
54.765077	10.068668	64.833745	6	5	7	275
54.859893	3.199879	58.059773	3	8	10	62
54.944616	2.308168	57.252784	4	1	10	339
55.104070	4.099846	59.203916	4	5	4	221
55.272089	3.961584	59.233673	3	2	5	299
55.279816	21.394132	76.673948	5	10	10	103
55.358047	17.276800	72.634847	4	11	3	89
55.521901	12.365760	67.887661	7	1	6	328
55.638474	32.026390	87.664864	3	2	9	275
55.962032	5.491219	61.453251	0	11	7	119
56.141195	2.810813	58.952008	9	0	2	182
56.170837	1.248814	57.419651	5	8	1	132
56.183034	3.581809	59.764843	6	2	10	352
56.354433	1.569623	57.924056	5	1	1	221
56.358911	0.967159	57.326070	7	2	3	116
56.505802	9.236482	65.742285	5	9	4	68
56.975345	4.528515	61.503860	8	10	3	4
57.118142	8.314220	65.432362	7	2	9	276
57.200025	2.123714	59.323740	9	10	6	149
57.371830	11.298115	68.669945	10	4	1	221
57.473989	2.427157	59.901146	6	3	1	81
57.605458	3.257628	60.863087	0	9	6	144
58.078480	13.538675	71.617155	9	3	8	354
58.159801	8.203850	66.363651	8	7	4	16
58.701316	4.077223	62.778539	8	10	3	323
59.094246	7.830473	66.924719	10	11	6	280
59.130562	11.841202	70.971763	8	7	4	376
59.142542	24.319210	83.461752	5	1	4	239
59.160246	8.692001	67.852248	2	1	8	28
59.163311	2.648597	61.811908	1	7	7	50
59.179846	13.731714	72.911559	8	2	4	97
59.371325	15.040380	74.411705	11	0	4	156
59.383633	2.236453	61.620086	0	9	9	315
59.447659	17.179936	76.627596	1	4	2	369
59.758247	6.253668	66.011915	7	10	10	307
59.762171	15.130677	74.892848	6	8	1	92
60.042927	2.711242	62.754169	1	11	2	28
60.098107	4.043362	64.141469	2	0	2	279
60.119065	30.725511	90.844576	11	3	3	65
60.317925	10.724040	71.041964	1	6	2	343
60.483158	14.822672	75.305830	11	5	2	83
60.833061	11.659526	72.492587	1	9	3	33
61.054443	2.285382	63.339825	7	9	5	219
61.325609	6.361786	67.687395	11	4	10	281
61.380831	16.552927	77.933758	9	0	4	23
61.413387	11.240382	72.653768	7	6	10	292
61.644846	0.060461	61.705307	11	8	10	46
61.918881	0.914661	62.833542	9	4	5	248
62.695048	4.258638	66.953687	8	5	1	179
62.783728	28.889525	91.673253	5	6	7	75
62.861269	6.756816	69.618084	6	0	5	85
63.110928	3.149522	66.260450	0	5	7	72
63.180384	4.469494	67.649877	3	10	7	156
63.625407	2.365488	65.990894	0	8	2	357
63.951213	5.467984	69.419197	3	6	3	68
64.044606	2.459459	66.504064	4	2	7	3
64.276236	18.691969	82.968205	0	11	4	148
64.510342	6.093036	70.603378	9	6	8	94
64.528482	3.282291	67.810773	7	6	2	287
64.916556	27.014468	91.931024	9	2	10	340
65.033840	3.773900	68.807740	0	11	6	176
65.325729	24.047802	89.373531	9	10	1	314
65.390018	0.443889	65.833907	0	5	9	280
65.766484	12.279754	78.046238	6	4	4	52
65.848648	6.614335	72.462983	8	0	4	149
65.850464	5.873847	71.724311	7	3	8	107
66.243449	0.369995	66.613444	2	8	7	252
66.259403	0.415339	66.674742	9	10	10	277
66.323512	4.045959	70.369471	8	9	10	121
66.823008	29.397214	96.220221	2	6	2	370
67.324332	9.614450	76.938782	9	5	5	293
67.466332	4.602511	72.068843	7	11	8	41
67.632870	9.466908	77.099778	10	1	7	4
67.732039	2.308375	70.040414	9	4	6	229
67.789877	1.804031	69.593908	0	1	8	80
67.856291	4.491306	72.347597	3	7	3	131
68.042345	19.903569	87.945914	3	8	3	4
68.274985	7.121297	75.396281	7	10	10	230
68.536350	3.522583	72.058934	4	0	10	246
68.796156	30.007775	98.803930	8	9	4	311
68.812095	16.926352	85.738448	11	9	3	278
68.925770	3.900455	72.826225	3	5	9	38
68.935650	35.790657	104.726307	10	3	3	165
69.068561	43.701849	112.770409	10	11	2	129
69.165653	5.253644	74.419297	11	1	1	63
69.530090	10.668901	80.198991	0	10	2	251
69.602121	5.202923	74.805044	3	8	6	355
69.622872	2.975279	72.598151	2	7	1	367
69.648590	0.862691	70.511282	2	7	2	348
69.887496	3.059959	72.947454	7	8	7	86
70.047980	3.167400	73.215380	7	4	5	200
70.065748	5.085600	75.151348	6	3	4	371
70.080391	2.044273	72.124664	4	11	1	16
70.281592	30.751739	101.033331	8	11	1	386
70.294183	1.085655	71.379838	6	4	1	315
70.581714	9.813855	80.395569	11	5	10	143
70.785881	5.828541	76.614422	3	6	2	204
70.800022	5.508112	76.308134	0	1	9	280
70.814798	4.652020	75.466818	1	9	1	300
71.534041	20.273404	91.807444	9	8	6	324
71.612180	3.291668	74.903848	1	2	9	315
71.689356	0.207908	71.897264	10	5	9	73
71.968619	25.022199	96.990817	1	9	7	45
72.458980	19.986381	92.445360	2	5	2	377
73.170442	3.242102	76.412544	8	2	6	198
73.403758	7.412614	80.816373	10	7	4	104
73.482429	1.155098	74.637527	8	5	1	296
73.496961	0.980838	74.477799	3	9	2	199
73.747168	18.168687	91.915855	11	2	10	44
73.883395	5.280832	79.164227	6	4	6	348
73.975400	10.838711	84.814111	4	7	5	243
74.370107	28.682288	103.052394	11	7	5	308
74.389753	2.812105	77.201858	11	3	8	7
74.502837	0.132472	74.635309	1	6	3	122
74.504741	0.244448	74.749188	4	9	2	143
74.610133	12.357583	86.967716	8	11	9	297
74.619791	25.843101	100.462892	4	0	4	348
74.640873	6.298537	80.939410	9	4	1	133
74.661711	4.701783	79.363494	10	8	5	35
74.836306	7.827665	82.663971	6	3	2	233
75.064739	19.584058	94.648796	6	10	9	109
75.210664	10.559951	85.770615	11	1	4	129
75.756451	2.652423	78.408874	8	7	3	353
75.834750	14.897909	90.732659	8	0	8	61
75.890828	1.445790	77.336619	10	3	4	118
76.229079	1.809944	78.039023	4	7	3	299
76.271259	9.485099	85.756359	10	0	2	349
76.821738	2.728373	79.550111	5	9	10	284
76.823776	12.200295	89.024071	9	1	9	203
77.407530	4.300425	81.707955	8	10	9	213
77.414883	3.249326	80.664210	8	6	7	252
77.784504	68.293194	146.077697	5	10	1	319
77.909527	0.414640	78.324167	4	5	5	146
78.735666	10.379571	89.115237	0	10	8	48
78.748442	0.394683	79.143126	11	5	3	210
78.882961	14.279928	93.162889	2	11	9	146
79.463557	2.614816	82.078373	5	0	4	130
79.586964	0.941259	80.528223	3	6	3	325
79.752402	10.454025	90.206427	5	7	3	345
79.950719	13.190142	93.140861	0	11	6	302
80.051740	11.334998	91.386738	8	9	8	202
80.216353	0.532963	80.749315	4	9	3	38
80.362657	3.485749	83.848406	0	3	3	128
80.748362	5.998178	86.746540	3	11	9	86
80.756114	3.384187	84.140302	7	3	2	49
80.811088	16.634373	97.445461	2	6	10	5
81.311754	1.405446	82.717200	9	6	3	126
81.680033	9.472123	91.152156	0	8	7	309
81.781396	44.409230	126.190625	2	5	7	216
81.942718	23.284830	105.227548	2	8	2	137
81.996864	2.512307	84.509170	11	10	1	294
82.031598	0.000819	82.032417	10	2	6	320
82.135441	39.423452	121.558893	6	0	1	257
82.208100	21.431312	103.639412	0	6	8	3
82.354140	25.191561	107.545701	0	7	3	253
82.367627	5.370046	87.737673	5	9	8	244
82.978454	13.649849	96.628303	6	11	4	201
83.692432	2.393129	86.085561	5	8	1	199
83.892076	4.980806	88.872882	1	3	10	186
84.020089	19.074940	103.095028	7	0	2	171
84.081819	1.365213	85.447031	3	11	9	155
84.361970	22.430469	106.792438	8	6	8	168
84.554358	6.861874	91.416232	4	1	9	44
84.583937	5.552925	90.136862	11	7	3	232
84.986987	3.647739	88.634726	1	3	7	158
85.275153	24.870945	110.146098	8	0	4	10
85.773776	7.290303	93.064079	10	0	4	147
85.989377	16.297752	102.287128	8	10	6	69
86.147777	19.494790	105.642567	10	11	9	23
86.238061	25.559605	111.797666	7	4	6	252
86.687897	3.615163	90.303060	6	2	3	276
87.022963	4.152289	91.175252	5	4	9	39
87.030675	9.040506	96.071181	5	0	4	361
87.035128	5.821858	92.856987	8	5	3	217
87.113853	27.007152	114.121005	6	3	7	75
87.391128	5.067739	92.458867	5	2	5	84
88.118507	6.496626	94.615133	10	2	1	188
88.145675	9.602063	97.747738	8	2	2	323
88.295963	5.187561	93.483524	1	2	6	99
88.375875	48.899812	137.275687	11	9	3	102
88.959826	1.040850	90.000676	4	7	9	68
89.267478	2.492351	91.759830	7	8	9	66
89.571177	3.895747	93.466924	0	3	1	391
89.676579	1.598435	91.275014	1	7	2	218
89.765885	3.343814	93.109699	3	7	7	356
89.819117	15.107031	104.926148	3	1	3	22
89.828788	7.400124	97.228912	6	11	5	98
90.162192	0.345435	90.507627	11	1	7	254
90.441545	40.525839	130.967384	6	9	8	287
91.803619	9.571296	101.374915	0	4	7	288
92.752765	0.607478	93.360243	6	0	6	349
92.887874	10.822531	103.710405	10	9	7	68
93.132087	4.754092	97.886179	11	5	10	125
93.614783	1.458045	95.072827	1	0	4	230
93.930578	8.293440	102.224019	7	10	9	137
93.977937	12.985764	106.963701	11	8	7	146
94.077741	11.120824	105.198565	9	5	8	43
94.100791	2.843718	96.944508	7	6	7	56
94.614161	7.441589	102.055750	9	1	8	57
94.769469	7.714622	102.484091	11	9	4	20
94.812736	12.616138	107.428874	10	5	10	387
94.998375	4.460799	99.459173	3	2	8	121
95.158820	15.981647	111.140467	0	6	4	84
95.232723	9.886514	105.119237	6	1	7	115
95.252813	0.390856	95.643669	4	7	4	352
95.438387	7.907138	103.345524	8	6	4	161
95.560822	19.798648	115.359470	6	10	9	8
95.807456	8.383444	104.190901	7	2	6	154
95.929841	1.933764	97.863605	8	0	3	5
96.248470	7.141183	103.389652	0	2	9	71
96.382262	14.144710	110.526972	0	7	9	295
96.519448	1.166520	97.685968	9	6	2	71
96.868241	16.988107	113.856348	9	6	6	101
96.954349	1.833000	98.787349	11	4	4	120
96.978330	7.637338	104.615668	6	11	3	359
96.983197	4.873427	101.856624	11	10	3	183
97.217707	2.858488	100.076195	0	2	7	370
97.379107	10.425132	107.804239	4	9	7	172
97.582051	0.381091	97.963142	8	7	10	193
97.621965	14.273072	111.895037	2	4	6	31
97.646400	7.485344	105.131744	4	5	10	370
97.648842	20.856303	118.505145	9	8	1	367
97.720790	7.354668	105.075458	9	0	1	42
97.869356	0.356615	98.225972	11	4	8	206
97.952353	1.550189	99.502542	6	11	9	376
98.048240	15.876989	113.925228	10	2	10	44
98.439083	6.772267	105.211350	1	10	2	265
98.510434	5.831800	104.342234	9	1	1	118
98.630688	3.833633	102.464321	8	1	1	364
98.885833	3.348424	102.234258	6	3	10	326
98.970013	33.780566	132.750579	0	3	5	197
99.132195	5.673419	104.805614	9	11	7	370
99.462718	21.541912	121.004631	1	3	10	0
99.960417	10.445876	110.406293	1	9	3	39
99.986930	19.549444	119.536374	1	2	8	338
100.422208	19.135851	119.558059	8	1	4	224
100.535125	31.306825	131.841949	1	3	10	360
100.584914	11.971370	112.556284	2	0	6	315
100.687345	16.367934	117.055279	9	4	6	222
101.339621	13.209857	114.549478	7	10	2	181
101.452703	9.294439	110.747142	0	6	6	326
101.519139	12.635605	114.154744	4	9	2	184
101.686386	12.579026	114.265412	2	7	6	271
101.732158	0.417681	102.149838	11	9	8	197
101.745307	7.258994	109.004301	7	4	1	101
101.768303	15.733537	117.501839	4	5	8	335
101.791139	2.783421	104.574560	7	1	10	336
101.818599	6.257652	108.076251	3	8	6	370
101.843509	5.709043	107.552552	6	9	9	310
102.014190	5.154817	107.169007	0	3	7	353
102.047648	1.299259	103.346907	9	0	1	302
102.118337	7.459396	109.577733	6	10	8	124
102.496833	5.910390	108.407223	2	6	7	204
102.603897	10.888385	113.492281	0	10	1	51
102.787445	7.972042	110.759487	5	2	2	232
102.818966	0.279293	103.098260	7	6	8	201
102.854558	0.324385	103.178943	8	5	3	377
102.861513	12.085158	114.946670	2	9	2	262
102.892354	12.295680	115.188034	5	0	5	387
102.946779	32.173553	135.120332	11	10	2	130
102.979247	20.931728	123.910976	0	5	1	64
102.994728	6.312240	109.306968	8	5	6	228
103.016154	9.832495	112.848650	11	1	8	222
